id,district_id,name_en,postcode,latitude,longitude
1761,23,Pambagolla,70133,6.69048710,80.37989330
1762,23,Panamura,70218,6.34352750,80.77319320
1763,23,Panapola,70461,6.43003730,80.44934050
1764,23,Paragala,81474,6.59648320,80.33802130
1765,23,Parakaduwa,70550,6.82570290,80.30738260
1766,23,Pebotuwa,70045,6.52792350,80.45381770
1767,23,Pelmadulla,70070,6.63448470,80.52995410
1768,23,Pinnawala,70130,7.30097050,80.38715630
1769,23,Pothdeniya,81538,6.70824960,80.38266440
1770,23,Rajawaka,70116,6.60274090,80.80732590
1771,23,Ranwala,70162,6.54729140,80.66321030
1772,23,Rassagala,70135,6.69234870,80.63789450
1773,23,Rathgama,80260,6.71516980,80.46888050
1774,23,Ratna Hangamuwa,70036,6.64236010,80.39091640
1775,23,Ratnapura,70000,6.69514540,80.37274290
1776,23,Sewanagala,70250,6.35989160,80.91956050
1777,23,Sri Palabaddala,70004,6.78906410,80.46046430
1778,23,Sudagala,70502,6.80890880,80.39369940
1779,23,Thalakolahinna,70101,6.70557420,80.38473450
1780,23,Thanjantenna,70118,6.63349430,80.84573630
1781,23,Theppanawa,70512,6.74944380,80.34602730
1782,23,Thunkama,70205,6.27825950,80.88827770
1783,23,Udakarawita,70044,6.59280220,80.45945050
1784,23,Udaniriella,70034,6.72950380,80.27046020
1785,23,Udawalawe,70190,6.40556190,80.80205430
1786,23,Ullinduwawa,70345,6.37019760,80.62714150
1787,23,Veddagala,70459,6.46458460,80.43202860
1788,23,Vijeriya,70348,6.41732680,80.65359580
1789,23,Waleboda,70138,6.72651570,80.66400360
1790,23,Watapotha,70408,6.72834120,80.39381100
1791,23,Waturawa,70456,6.49853270,80.44456110
1792,23,Weligepola,70104,6.57180590,80.70480840
1793,23,Welipathayaya,70124,6.61981170,80.87375390
1794,23,Wikiliya,70114,6.62149100,80.75054170
1795,24,Agbopura,31304,8.33139520,80.97648920
1796,24,Buckmigama,31028,8.58736380,81.21521210
1797,24,China Bay,31050,8.56292020,81.19900940
1798,24,Dehiwatte,31226,8.58736380,81.21521210
1799,24,Echchilampattai,31236,8.58736380,81.21521210
1800,24,Galmetiyawa,31318,8.58736380,81.21521210
1801,24,Gomarankadawala,31026,8.67503840,80.96324230
1802,24,Kaddaiparichchan,31212,8.45435440,81.29179710
1803,24,Kallar,30250,8.58736380,81.21521210
1804,24,Kanniya,31032,8.59878050,81.18715150
1805,24,Kantalai,31300,8.35126340,81.00699280
1806,24,Kantalai Sugar Factory,31306,8.31672220,81.04672190
1807,24,Kiliveddy,31220,8.36183610,81.28427020
1808,24,Kinniya,31100,8.50254730,81.18038320
1809,24,Kuchchaveli,31014,8.82138500,81.09478080
1810,24,Kumburupiddy,31012,8.73568790,81.16096790
1811,24,Kurinchakerny,31112,8.50191580,81.17199360
1812,24,Lankapatuna,31234,8.35736110,81.38962220
1813,24,Mahadivulwewa,31036,8.61738580,80.96427730
1814,24,Maharugiramam,31106,8.58736380,81.21521210
1815,24,Mallikativu,31224,8.58736380,81.21521210
1816,24,Mawadichenai,31238,8.60944630,81.21638370
1817,24,Mullipothana,31312,8.42867990,81.05614580
1818,24,Mutur,31200,8.45790650,81.26840190
1819,24,Neelapola,31228,8.37006770,81.22434440
1820,24,Nilaveli,31010,8.69273310,81.18852930
1821,24,Pankulam,31034,8.62513020,81.03267950
1822,24,Pulmoddai,50567,8.94455220,80.98267180
1823,24,Rottawewa,31038,8.59950020,80.92170210
1824,24,Sampaltivu,31006,8.63659760,81.22304850
1825,24,Sampoor,31216,8.48224360,81.28937930
1826,24,Serunuwara,31232,8.32497340,81.30074050
1827,24,Seruwila,31260,8.37057000,81.31991360
1828,24,Sirajnagar,31314,8.58736380,81.21521210
1829,24,Somapura,31222,8.29801560,81.27665980
1830,24,Tampalakamam,31046,8.49737520,81.09202180
1831,24,Thuraineelavanai,30254,7.44730640,81.79920570
1832,24,Tiriyayi,31016,6.94064680,79.86132860
1833,24,Toppur,31250,8.40458120,81.31243410
1834,24,Trincomalee,31000,8.58736380,81.21521210
1835,24,Wanela,31308,8.38173830,81.07960500
1836,25,Vavuniya,43000,8.75420290,80.49824020
1837,5,Colombo 1,00100,6.87587000,79.86067390
1838,5,Colombo 3,00300,6.89893440,79.85376720
1839,5,Colombo 4,00400,6.89613350,79.85714750
1840,5,Colombo 5,00500,6.88879470,79.86630240
1841,5,Colombo 7,00700,6.91166520,79.86456780
1842,5,Colombo 9,00900,6.93677080,79.86078060
1843,5,Colombo 10,01000,6.92770380,79.86608360
1844,5,Colombo 11,01100,6.93904180,79.85331900
1845,5,Colombo 12,01200,6.93863620,79.86091740
1846,5,Colombo 14,01400,6.94476020,79.86802080
1847,5,Colombo Secretariant,00110,6.93883020,79.85597300
1848,5,Melle Street,00276,6.92707860,79.86124300
1849,5,Rifel Street,00279,6.92381440,79.85049130
1850,5,Gem & Jewelry,00370,6.93265290,79.84416100
1851,5,Torington Square,00376,6.90353830,79.86810980
1852,5,National Museum of Colombo,00377,6.91045550,79.86099250
1853,5,Colombo Labour Sec,00510,6.89200690,79.87642540
1854,5,Polhengoda,00576,6.88105880,79.88013350
1855,5,Anderson Plats,00577,6.89017040,79.87296210
1856,5,Keppetipola Mawatha,00579,6.92800620,79.88757070
1857,5,Narahenpita,00582,6.89759340,79.88148300
1858,5,Kirulapana,00677,6.88147170,79.87634760
1859,5,University of Colombo,00710,6.90001490,79.85879380
1860,5,Colombo General Hospital,00779,6.91874290,79.86899200
1861,5,Gothami Road,00876,6.91453560,79.88735650
1862,5,Wanathamulla,00877,6.92670930,79.88148300
1863,5,Baseline Road,00878,6.93279660,79.87817750
1864,5,Kopiyawatta,00879,6.93369020,79.87874170
1865,5,Maligawatta,01070,6.93727160,79.87175120
1866,5,Panchikawatte,01078,6.93096820,79.86398350
1867,5,Sarasavipaya,01079,6.90804600,79.87598160
1868,5,Maligakanda,01081,6.92841060,79.86818370
1869,5,Wolfendal Street,01178,6.93963520,79.85430140
1870,5,Pettah Bus Stand,01179,6.93500540,79.85456970
1871,5,Colombo Kachcheri,01181,6.93840050,79.85555210
1872,5,Armour Street,01182,6.94242220,79.86376180
1873,5,"St. Anthony's",01183,6.93171040,79.87376180
1874,5,Miraniya Street,01276,6.93696440,79.86364710
1875,5,Wasala Road,01377,6.95118770,79.86498570
1876,5,Nagalagam Street,01476,6.95527300,79.87651510
1877,5,Aluth Mawatha Road,01478,6.96952880,79.87322490
1878,5,Mutwal South,01479,6.96692470,79.87115330
1879,5,Beddagana,10101,6.89149910,79.90908710
1880,5,Madiwela,10102,6.87731530,79.92346780
1881,5,Sri Perakumpura,10103,8.15285510,80.14564960
1882,5,Mirihana North,10104,6.87966520,79.90947510
1883,5,Nawala-Koswatte,10105,6.90053750,79.89548020
1884,5,Nawala,10106,6.89641910,79.88848190
1885,5,Rajagiriya,10107,6.90941080,79.89425380
1886,5,Parliament of Sri Lanka,10110,6.93110950,79.84302960
1887,5,Obeysekarapura,10111,6.91330980,79.89026360
1888,5,Kalapaluwawa,10112,6.91655310,79.92083240
1889,5,Talangama North,10113,6.91687820,79.93173020
1890,5,Talangama South,10114,6.88675520,79.94759990
1891,5,Jayawardhenegama,10117,6.92707860,79.86124300
1892,5,Isurupaya,10130,6.92918770,79.86394890
1893,5,Sethsiripaya,10140,6.90327690,79.91542220
1894,5,Malabe,10155,6.90607870,79.96962770
1895,5,Oruwala,10201,6.88290380,80.00038750
1896,5,Panagoda Army Camp,10203,6.86561170,80.02764270
1897,5,Magammana-Dolekade,10207,6.82178770,79.99838110
1898,5,Homagama Town,10209,6.84327620,80.00318330
1899,5,Godagama Junction,10211,6.85167240,80.03273340
1900,5,Panagoda,10213,6.86561170,80.02764270
1901,5,Galawilawaththa,10217,6.83646020,79.99339760
1902,5,Kottawa,10220,6.84116520,79.96543240
1903,5,Pelenwatta,10231,6.82353930,79.94445260
1904,5,Arawwala West,10233,6.83824460,79.94407100
1905,5,Kottawa North,10235,6.86147310,79.95634170
1906,5,Rukmale-Pannipitiya,10237,6.85597580,79.97801780
1907,5,Malapalla,10239,6.84680570,79.98221260
1908,5,Mattegoda,10240,6.81354880,79.97242450
1909,5,Mirihana,10251,6.86896470,79.90387740
1910,5,Udahamulla,10252,6.86655590,79.91507240
1911,5,Kohuwala,10255,6.86248420,79.88549830
1912,5,Pamunuwa-Patiragoda,10281,6.86166890,79.92892900
1913,5,Sudanapura,10282,6.87830600,80.24325360
1914,5,Nawinna,10283,6.85333090,79.91507240
1915,5,Vidyodaya University,10284,6.90522350,79.85125590
1916,5,Pepiliyana,10291,6.85381660,79.88508760
1917,5,Katuwawala,10292,6.83211780,79.91227380
1918,5,Suwarapola,10301,6.79787420,79.91787090
1919,5,Gorakapitiya,10303,6.81437460,79.94864890
1920,5,Makandana,10305,6.77693190,79.95111430
1921,5,Kesbewa,10307,6.77867010,79.94725020
1922,5,Bokundara,10309,6.81643270,79.92066940
1923,5,Kahathuduwa,10321,6.78229800,79.99479560
1924,5,Ratmalana North,10372,6.82138560,79.89012960
1925,5,Sirimal Uyana,10373,6.82677000,79.87798340
1926,5,Ratmalana,10390,6.81879540,79.87101950
1927,5,Koralawella,10401,6.75779280,79.88737000
1928,5,Egodauyana North,10402,6.72094140,79.90107840
1929,5,Egodauyana South,10403,6.72094140,79.90107840
1930,5,Indibedda,10404,6.77380480,79.90387740
1931,5,Moratumulla,10405,6.78084970,79.89338070
1932,5,Rawathawatta,10406,6.79188690,79.88428260
1933,5,Willorawatta,10407,6.78687850,79.90098840
1934,5,Lunawa,10408,6.78648590,79.87868330
1935,5,Laksapatiya,10409,6.92707860,79.86124300
1936,5,Angulana,10411,6.79761140,79.87378360
1937,5,Kaldemulla,10413,6.80562650,79.87798340
1938,5,Katubedda,10414,6.80145720,79.89967890
1939,5,Liyanwala,10501,6.83690770,80.07863590
1940,5,Poregedara,10503,6.82250470,80.08561890
1941,5,Dampe,10505,6.77178680,79.91591810
1942,5,Malagala,10507,6.79517150,80.10656460
1943,5,Meepe Junction,10509,6.76749490,80.84717490
1944,5,Pinnawala-Waga,10515,6.86720730,80.12094220
1945,5,Angampitiya,10517,6.84700310,80.11912960
1946,5,Arukwathupura,10519,6.87102580,79.93885710
1947,5,Kandanapitiya,10523,6.81523830,80.15173220
1948,5,Gurulana,10527,6.83457760,80.15820880
1949,5,Udugamkanda,10529,7.13764480,80.09289820
1951,7,Wattala,11300,6.98601320,79.90701560
1952,2,Bulnewa,50172,8.04139230,80.44655940
1953,2,Kebithigollewa,50550,8.64089160,80.66968160
1974,16,Madipola,21156,7.67611540,80.58272720
1975,17,Karatota,81308,6.06412720,80.66600920
1976,8,Gangulandeniya,82506,6.29562990,80.71866970
1977,3,Idalgashinna,90167,6.78296900,80.90003310
1978,9,Allaipiddi,40048,9.61988780,79.96543240
1979,9,Allaveddi,40120,9.66149810,80.02554650
1980,9,Alvai,40635,9.82086330,80.20424360
1981,9,Anaikoddai,40198,9.69635430,79.99479560
1982,9,Analaitivu,40280,9.66790030,79.77643370
1983,9,Araly,40221,9.70620780,79.95564240
1984,9,Atchuveli,40150,9.77863970,80.11606510
1985,9,Chankanai,40212,9.74522360,79.97242450
1986,9,Chavakachcheri,40500,9.66646000,80.13209180
1987,9,Chullipuram,40230,9.76592620,79.94623750
1988,9,Chundikuli,40020,9.65349270,80.03393120
1989,9,Chunnakam,40075,9.73756340,80.02450490
1990,9,Delft West,40378,9.52769110,79.69985740
1991,9,Delft,40370,9.52769110,79.69985740
1992,9,Eluvaitivu,40275,9.69231050,79.81146400
1993,9,Erialai,40080,9.63829020,80.07863590
1994,9,Ilavalai,40108,9.79527530,79.98920340
1995,9,Kankesanthurai,40190,9.81611050,80.04478780
1996,9,Karainagar,40250,9.74807380,79.88288280
1997,9,Karaveddi,40520,9.80006730,80.19941820
1998,9,Kayts,40270,9.69789370,79.86048310
1999,9,Kodikamam,40700,9.68449040,80.22201770
2000,9,Kokuvil,40060,9.69082400,80.02114300
2001,9,Kondavil,40062,9.70300070,80.03393120
2002,9,Kopay,40170,9.70430280,80.07863590
2003,9,Kudatanai,40620,9.66149810,80.02554650
2004,9,Mallakam,40142,9.76188640,80.02414890
2005,9,Mandaitivu,40045,9.61653910,79.99199950
2006,9,Manipay,40200,9.72910620,79.99254460
2007,9,Mathagal,40110,9.78601780,79.96613080
2008,9,Meesalai,40510,9.67466610,80.19587550
2009,9,Mahiyampathy,,9.66207980,80.01189260
2010,9,Mirusuvil,40750,9.66770280,80.23401800
2011,9,Nagarkovil,40630,9.70309500,80.31371060
2012,9,Nagendramadam,40223,9.66149810,80.02554650
2013,9,Nainathivu,40360,9.61901230,79.77487620
2014,9,Neervely,40165,9.72106990,80.08469440
2015,9,Pandaterippu,40100,9.77825690,79.97242450
2016,9,Point Pedro,40600,9.79378850,80.22097730
2017,9,Puloly,40615,9.81728290,80.23526810
2018,9,Pungudutivu,40330,9.58964650,79.82407150
2019,9,Puttur,40158,9.73308980,80.10003760
2020,9,Sandilipay,40098,9.74933600,79.98738320
2021,9,Sangarathai,40225,9.72854720,79.96683080
2022,9,Sithankerny,40229,9.75365500,79.96177550
2023,9,Sivankovilady,40227,9.67130510,80.01155680
2024,9,Thellippallai,40130,9.79108750,80.03393120
2025,9,Thondamanaru,40545,9.81840780,80.13696540
2026,9,Urumpirai,40180,9.72031900,80.04304180
2027,9,Vaddukoddai,40220,9.72238430,79.94445260
2028,9,Valvettithurai,40540,9.81493700,80.16608040
2029,9,Varany,40640,9.66649990,80.01096540
2030,9,Vasavilan,40145,9.78830650,80.07007120
2031,9,Velanai,40300,9.63724050,79.90107840
2032,9,Gurunagar,,9.65355890,80.01695030
2033,9,Kaitadi,,9.67146140,80.09644150
2034,9,Nallur,,9.67015470,80.03952050
2035,9,Thirunelvely,,9.68257550,80.03699480
2036,9,Vannarponnai,,9.68384070,80.01366670
2037,13,Akkarayankulam,42640,9.32614520,80.30181070
2038,13,Aliyawalai,42565,9.58818920,80.44655940
2039,13,Chempiyanpattu,42560,9.38028860,80.37699990
2040,13,Elephant Pass,42510,9.52566550,80.40622650
2041,13,Eluthumadduval,42580,9.65623000,80.28316680
2042,13,Iranaitiv,42630,9.28993290,79.98361080
2043,13,Iyyakachchi,42520,9.57152350,80.41619680
2044,13,Kavutharimunai,42608,9.56666700,80.11666700
2045,13,Konavil,42645,9.35149910,80.32688120
2046,13,Mulliyan,42570,9.55313190,80.47158660
2047,13,Murasumoddai,42505,9.43792020,80.45281690
2048,13,Pallavarayankaddu,42615,9.31432200,80.17076620
2049,13,Paranthan,42500,9.44141520,80.40483060
2050,13,Puliyampokkanai,42509,9.44104490,80.53125230
2051,13,Punakari-Nallur,42606,9.45027570,80.27812620
2052,13,Ramanathapuram,42408,9.36699420,80.49382670
2053,13,Sivapuram,42618,9.44587530,80.41735140
2054,13,Skanthapuram,42638,9.33710780,80.30181070
2055,13,Thalaiyadi,42563,9.63045850,80.40285230
2056,13,Tharmapuram,42512,9.41065240,80.52336360
2057,13,Uruthirapuram,42502,9.39865250,80.34637540
2058,13,Vaddakachchi,42405,9.36139060,80.46667320
2059,13,Vannerikkulam,42635,9.38028860,80.37699990
2060,13,Veravil,42620,9.35284760,80.07863590
2061,13,Vinayagapuram,42625,9.11384010,80.24328390
2063,13,Ambalnagar,,9.34577150,80.41874250
2064,13,Cheddiyakurichchi,,9.37272850,80.41178570
2065,13,Chundikulam,,9.51416670,80.53222220
2066,13,Kalmadunagar,,9.37856530,80.51606080
2067,13,Karadipokku,,9.40863720,80.40644470
2068,13,Kilay,,9.38975610,80.40650010
2069,13,Kunchuparanthan,,9.41087790,80.33826070
2070,13,Muhamalai,,9.64717690,80.29345220
2071,13,Pallai,42550,9.56732280,80.38813330
2072,13,Sivanagar,,9.38893750,80.34219840
2073,13,Soranpattu,,9.59702640,80.36864880
2074,13,Thirunagar,,9.39438340,80.39091640
2075,13,Thiruvaiaru,,9.37616450,80.42708850
2076,19,Alampil,42005,9.18157970,80.84608220
2077,19,Karuppaddamurippu,42220,9.15264030,80.52022900
2078,19,Mankulam,42300,9.13698850,80.44516870
2079,19,Mullivaikkal,42540,9.31196020,80.78659060
2080,19,Mulliyawalai,42100,9.21921510,80.76439520
2081,19,Muththaiyankaddukulam,42210,9.26709110,80.81424800
2082,19,Naddankandal,42308,9.00401300,80.22097730
2083,19,Oddusudan,42200,9.15386780,80.64973120
2084,19,Puthukkudiyiruppu,42530,9.31579980,80.69262120
2085,19,Puthuvedduvan,42330,9.24754080,80.33245140
2086,19,Thunukkai,42320,9.13404860,80.28626360
2087,19,Udayarkaddu,42518,9.31318210,80.58411550
2088,19,Vavunakkulam,42305,9.26709110,80.81424800
2089,19,Visvamadukulam,42515,9.37603700,80.55024560
2090,19,Yogapuram,42315,9.13041700,80.30720850
2091,19,Ampalavanpokkanai,,9.37419060,80.68717670
2092,19,Ananthapuram,,9.32541350,80.72895090
2093,19,Ethawetunuwewa,50584,8.97525670,80.74499970
2094,19,Kokkilai,,9.00040660,80.94914480
2095,19,Kokkuthuoduvai,,9.49361110,80.57388890
2096,19,Kumulamunai,,9.15250960,80.82384490
2097,19,Mullathivu,42000,9.26709110,80.81424800
2098,19,Murukandy,,9.26295870,80.39648240
2099,19,Welioya,50586,8.96404140,80.78794070
2116,25,Nedunkerny,42250,9.05371870,80.66043640
2117,25,Neriyakulam,43300,8.61546220,80.35472860
2135,25,Alagalla,,8.67901160,80.50494450
2136,25,Andiyapuliyankulam,,8.72189240,80.26558460
2137,25,Asikulam,,8.68181450,80.53659490
2138,25,Cheddikulam,,8.66559560,80.29623850
2139,25,Chemamadukulam,,8.88222220,80.58194440
2140,25,Iranai lluppaikulam,,8.85239540,80.36128980
2141,25,Kalmadhu,,8.83949310,80.39369940
2142,25,Iratta Periyakulama,,8.70711060,80.48207360
2143,25,Kanagarayankulam,,8.75365450,80.49574890
2144,25,Kannaddi,,8.78602010,80.22097730
2145,25,Kela Bogaswewa,,8.87897430,80.66043640
2146,25,Kovilkulam,,8.73753070,80.50633410
2147,25,Madukanda,,8.75658000,80.56051110
2148,25,Mahakachchakodiya,,8.78555240,80.57578530
2149,25,Mamaduwa,,8.81635400,80.55495610
2150,25,Maradammaduwa,,8.57829580,80.36856430
2151,25,Maraiyadithakulam,,8.75032420,80.49704350
2152,25,Maruthodai,,8.86861110,80.51722220
2153,25,Mathavuvaithakulam,,8.75032420,80.49704350
2154,25,Nainamadu,,9.04079380,80.58272720
2155,25,Nelukkulam,,8.76466930,80.44934050
2156,25,Nochchimoddai,,8.83143640,80.50494450
2157,25,Omanthai,,8.87238700,80.50772370
2158,25,Palamoddai,,8.94322430,80.39926520
2159,25,Pampaimadu,,8.78559790,80.41596030
2160,25,Pavakkulama Unit 1,,8.75420290,80.49824020
2161,25,Pavakkulama Unit 2,,8.70633850,80.40204800
2162,25,Periyathambanai,,8.79231630,80.46602560
2163,25,Periya Ulukkulama,,8.67678120,80.41596030
2164,25,Poovarasankulam,,8.78417510,80.36029700
2165,25,Puliyankulam,,8.97381780,80.52717560
2166,25,Sathirikulankulam,,8.77833450,80.48489570
2167,25,Sinnasippikulam,,8.57146260,80.33245140
2168,25,Thandikulam,,8.78729320,80.48270740
2169,25,Vaarikkuttiyoor,,8.73854240,80.50937380
2172,15,Aandankulam,,8.94142900,80.02275140
2173,15,Adampan,,8.93257410,79.99759160
2174,15,Arippu,,8.79255710,79.92965370
2175,15,Athimottai,,8.97773900,79.91629000
2176,15,Chilavathurai,,8.74500740,79.95424380
2177,15,Erukkalampiddy,,9.03435060,79.88148300
2178,15,Illuppaikadavai,,9.09252860,80.08055630
2179,15,Karisal,,9.06674680,79.84128420
2180,15,Kokkupadayan,,8.73311300,79.96683080
2181,15,Madhu Church,,8.85502020,80.20284200
2182,15,Madhu Road,,8.81419660,80.17639490
2183,15,Marichchikaddi,,8.96486110,79.91827770
2184,15,Mullikulam,,8.72547360,79.96053750
2185,15,Murunkan,,8.83279700,80.03393120
2186,15,Nanattan,,8.83709930,79.96910980
2187,15,Palampiddy,,8.92204610,80.21539980
2188,15,Pallimunai,,8.98009400,79.92160730
2189,15,Pandaraveli,,8.78159340,79.95004770
2190,15,Pappamoddai,,8.99299680,80.01436560
2191,15,Parappankandal,,8.87400300,80.04790390
2192,15,Parappukadanthan,,8.91554570,80.06530170
2193,15,Periyakunchikulam,,8.97585590,79.91699640
2194,15,Periyamadhu,,8.98099710,80.17634670
2195,15,Periyapandivirichchan,,8.96486110,79.91827770
2196,15,Pesalai,,9.08283040,79.81006300
2197,15,Potkerny,,8.77931380,79.96917970
2198,15,Puthuveli,,8.76976940,79.96543240
2199,15,Sooriyakaddaikadhu,,8.98167070,79.92319020
2200,15,Thalaimannar,,9.08343000,79.73437910
2201,15,Thalaimannar Pier,,9.10229100,79.72596580
2202,15,Thalaimannar West,,9.08343000,79.73437910
2203,15,Thalvupadu,,8.99092580,79.88880120
2204,15,Tharapuram,,9.01237950,79.87588350
2205,15,Thiruketheeswaram,,8.94443570,79.95774040
2206,15,Uyilankulam,,8.88589160,79.98361080
2207,15,Uyirtharasankulam,,8.98632760,79.90891460
2208,15,Vaddakandal,,8.90771000,80.03532850
2209,15,Vankalai,,8.89409850,79.93466030
2210,15,Vellankulam,,9.18608900,80.12648090
2211,15,Veppankulam,,8.78602730,80.01436560
2212,15,Vidataltivu,,9.02154990,80.05086310
